time	V(p2)	V(c5_ic)	V(reset)	V(vosc)	V(p1)	V(vout)	V(sam)
Step Information: Cin=1µ  (Run: 1/3)
6.009055845257641e-05	5.000000e+00	-4.164820e-01	0.000000e+00	5.921634e+00	0.000000e+00	-1.343525e-09	0.000000e+00
6.013760010235713e-05	5.000000e+00	-6.604775e-01	0.000000e+00	5.922321e+00	0.000000e+00	-3.898951e-09	0.000000e+00
6.023168340191859e-05	5.000000e+00	-1.109951e+00	0.000000e+00	5.923694e+00	0.000000e+00	-1.305752e-08	0.000000e+00
6.041985000104149e-05	5.000000e+00	-1.895228e+00	0.000000e+00	5.926440e+00	0.000000e+00	-4.311472e-08	0.000000e+00
6.066658713030602e-05	5.000000e+00	-2.730436e+00	0.000000e+00	5.930038e+00	0.000000e+00	-1.026064e-07	0.000000e+00
6.104538374378485e-05	5.000000e+00	-3.678595e+00	0.000000e+00	5.935557e+00	0.000000e+00	-2.284271e-07	0.000000e+00
6.154131238126106e-05	5.000000e+00	-4.525001e+00	0.000000e+00	5.942776e+00	0.000000e+00	-4.339257e-07	0.000000e+00
6.206358263023566e-05	5.000000e+00	-5.089374e+00	0.000000e+00	5.950369e+00	0.000000e+00	-6.840959e-07	0.000000e+00
6.254441515662524e-05	5.000000e+00	-5.405348e+00	0.000000e+00	5.957351e+00	0.000000e+00	-9.354378e-07	0.000000e+00
6.301700588726777e-05	5.000000e+00	-5.594566e+00	0.000000e+00	5.964204e+00	0.000000e+00	-1.194998e-06	0.000000e+00
6.348718497867997e-05	5.000000e+00	-5.711322e+00	0.000000e+00	5.971014e+00	0.000000e+00	-1.460614e-06	0.000000e+00
6.396824504640702e-05	5.000000e+00	-5.785536e+00	0.000000e+00	5.977973e+00	0.000000e+00	-1.737048e-06	0.000000e+00
6.444589901027129e-05	5.000000e+00	-5.831259e+00	0.000000e+00	5.984873e+00	0.000000e+00	-2.014412e-06	0.000000e+00
6.492599905263281e-05	5.000000e+00	-5.859674e+00	0.000000e+00	5.991800e+00	0.000000e+00	-2.295007e-06	0.000000e+00
6.540234555999167e-05	5.000000e+00	-5.877129e+00	0.000000e+00	5.998664e+00	0.000000e+00	-2.574517e-06	0.000000e+00
6.588150480454050e-05	5.000000e+00	-5.887993e+00	0.000000e+00	6.005560e+00	0.000000e+00	-2.856368e-06	0.000000e+00
6.635884061297986e-05	5.000000e+00	-5.894696e+00	0.000000e+00	6.012420e+00	0.000000e+00	-3.137572e-06	0.000000e+00
6.683836044346648e-05	5.000000e+00	-5.898863e+00	0.000000e+00	6.019302e+00	0.000000e+00	-3.420327e-06	0.000000e+00
6.731660403751741e-05	5.000000e+00	-5.901434e+00	0.000000e+00	6.026157e+00	0.000000e+00	-3.702494e-06	0.000000e+00
6.779686653863912e-05	5.000000e+00	-5.903031e+00	0.000000e+00	6.033032e+00	0.000000e+00	-3.985953e-06	0.000000e+00
6.827689243313189e-05	5.000000e+00	-5.904017e+00	0.000000e+00	6.039894e+00	0.000000e+00	-4.269336e-06	0.000000e+00
6.875974981787170e-05	5.000000e+00	-5.904629e+00	0.000000e+00	6.046786e+00	0.000000e+00	-4.554429e-06	0.000000e+00
6.924413145983010e-05	5.000000e+00	-5.905007e+00	0.000000e+00	6.053690e+00	0.000000e+00	-4.840447e-06	0.000000e+00
6.973394524654235e-05	5.000000e+00	-5.905242e+00	0.000000e+00	6.060663e+00	0.000000e+00	-5.129688e-06	0.000000e+00
7.022927459894994e-05	5.000000e+00	-5.905386e+00	0.000000e+00	6.067703e+00	0.000000e+00	-5.422195e-06	0.000000e+00
7.073696947156170e-05	5.000000e+00	-5.905477e+00	0.000000e+00	6.074908e+00	0.000000e+00	-5.722010e-06	0.000000e+00
7.125979143046133e-05	5.000000e+00	-5.905532e+00	0.000000e+00	6.082317e+00	0.000000e+00	-6.030763e-06	0.000000e+00
7.181182283874398e-05	5.000000e+00	-5.905566e+00	0.000000e+00	6.090127e+00	0.000000e+00	-6.356767e-06	0.000000e+00
7.240121785505828e-05	5.000000e+00	-5.905587e+00	0.000000e+00	6.098450e+00	0.000000e+00	-6.704839e-06	0.000000e+00
7.305801797125035e-05	5.000000e+00	-5.905599e+00	0.000000e+00	6.107708e+00	0.000000e+00	-7.092717e-06	0.000000e+00
7.380081257258610e-05	5.000000e+00	-5.905606e+00	0.000000e+00	6.118153e+00	0.000000e+00	-7.531382e-06	0.000000e+00
7.469651940315123e-05	5.000000e+00	-5.905610e+00	0.000000e+00	6.130716e+00	0.000000e+00	-8.060350e-06	0.000000e+00
7.579100342128571e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.146015e+00	0.000000e+00	-8.706709e-06	0.000000e+00
7.726377062889304e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.166511e+00	0.000000e+00	-9.576467e-06	0.000000e+00
7.921689562889304e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.193545e+00	0.000000e+00	-1.072991e-05	0.000000e+00
8.117002062889304e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.220411e+00	0.000000e+00	-1.188334e-05	0.000000e+00
8.312314562889304e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247139e+00	0.000000e+00	-1.303678e-05	0.000000e+00
8.312414562889304e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247153e+00	0.000000e+00	-1.303737e-05	0.000000e+00
8.312614562889305e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247180e+00	0.000000e+00	-1.303855e-05	0.000000e+00
8.313014562889306e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247235e+00	0.000000e+00	-1.304091e-05	0.000000e+00
8.313814562889308e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247344e+00	0.000000e+00	-1.304564e-05	0.000000e+00
8.315414562889311e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247561e+00	0.000000e+00	-1.305509e-05	0.000000e+00
8.318614562889318e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.247997e+00	0.000000e+00	-1.307399e-05	0.000000e+00
8.325014562889332e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.248868e+00	0.000000e+00	-1.311178e-05	0.000000e+00
8.490299999999978e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.271292e+00	0.000000e+00	-1.408789e-05	0.000000e+00
8.499999999999999e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.272604e+00	0.000000e+00	-1.414518e-05	0.000000e+00
8.500009999999999e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.272605e+00	0.000000e+00	-1.414523e-05	5.000000e-01
8.500021857257030e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.272606e+00	0.000000e+00	-1.422067e-05	1.092863e+00
8.500026635504167e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.272607e+00	0.000000e+00	-1.450884e-05	1.331775e+00
8.500031247289513e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.272608e+00	0.000000e+00	-1.532541e-05	1.562364e+00
8.500047564729516e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.272610e+00	0.000000e+00	-2.553193e-05	2.378237e+00
8.500072619919922e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.272614e+00	0.000000e+00	-5.778795e-05	3.630996e+00
8.500099999999999e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.272617e+00	0.000000e+00	-1.189981e-04	5.000000e+00
8.500124022394563e-05	5.000000e+00	-5.905610e+00	0.000000e+00	6.272620e+00	0.000000e+00	-1.979498e-04	5.000000e+00
8.500149646282098e-05	5.000000e+00	-5.905609e+00	0.000000e+00	6.272624e+00	0.000000e+00	-3.095010e-04	5.000000e+00
8.500200894057167e-05	5.000000e+00	-5.905607e+00	0.000000e+00	6.272631e+00	0.000000e+00	-6.146036e-04	5.000000e+00
8.500303389607304e-05	5.000000e+00	-5.905603e+00	0.000000e+00	6.272645e+00	0.000000e+00	-1.533845e-03	5.000000e+00
8.500508380707578e-05	5.000000e+00	-5.905598e+00	0.000000e+00	6.272672e+00	0.000000e+00	-4.417396e-03	5.000000e+00
8.500870999263833e-05	5.000000e+00	-5.905589e+00	0.000000e+00	6.272721e+00	0.000000e+00	-1.208391e-02	5.000000e+00
8.501366328319526e-05	5.000000e+00	-5.905581e+00	0.000000e+00	6.272788e+00	0.000000e+00	-2.678748e-02	5.000000e+00
8.502084801901858e-05	5.000000e+00	-5.905571e+00	0.000000e+00	6.272885e+00	0.000000e+00	-5.441007e-02	5.000000e+00
8.503048477288006e-05	5.000000e+00	-5.905564e+00	0.000000e+00	6.273015e+00	0.000000e+00	-9.874590e-02	5.000000e+00
8.504433514695361e-05	5.000000e+00	-5.905559e+00	0.000000e+00	6.273203e+00	0.000000e+00	-1.700206e-01	5.000000e+00
8.506396811333430e-05	5.000000e+00	-5.905556e+00	0.000000e+00	6.273468e+00	0.000000e+00	-2.764679e-01	5.000000e+00
8.509463184878265e-05	5.000000e+00	-5.905555e+00	0.000000e+00	6.273883e+00	0.000000e+00	-4.433143e-01	5.000000e+00
8.514643922419776e-05	5.000000e+00	-5.905555e+00	0.000000e+00	6.274583e+00	0.000000e+00	-7.140079e-01	5.000000e+00
8.525005397502795e-05	5.000000e+00	-5.905556e+00	0.000000e+00	6.275982e+00	0.000000e+00	-1.207567e+00	5.000000e+00
8.545728347668834e-05	5.000000e+00	-5.905560e+00	0.000000e+00	6.278780e+00	0.000000e+00	-2.033862e+00	5.000000e+00
8.587174248000912e-05	5.000000e+00	-5.905567e+00	0.000000e+00	6.284368e+00	0.000000e+00	-3.274892e+00	5.000000e+00
8.640721339317764e-05	5.000000e+00	-5.905578e+00	0.000000e+00	6.291576e+00	0.000000e+00	-4.343049e+00	5.000000e+00
8.701345864019046e-05	5.000000e+00	-5.905588e+00	0.000000e+00	6.299718e+00	0.000000e+00	-5.045643e+00	5.000000e+00
8.774606278210571e-05	5.000000e+00	-5.905598e+00	0.000000e+00	6.309531e+00	0.000000e+00	-5.480587e+00	5.000000e+00
8.872350961303027e-05	5.000000e+00	-5.905607e+00	0.000000e+00	6.322594e+00	0.000000e+00	-5.780524e+00	5.000000e+00
8.876446199568806e-05	5.000000e+00	-5.905607e+00	0.000000e+00	6.323140e+00	0.000000e+00	-5.787703e+00	5.000000e+00
8.884636676100366e-05	5.000000e+00	-5.905607e+00	0.000000e+00	6.324232e+00	0.000000e+00	-5.796713e+00	5.000000e+00
8.901017629163484e-05	5.000000e+00	-5.905608e+00	0.000000e+00	6.326413e+00	0.000000e+00	-5.812333e+00	5.000000e+00
8.934576187747524e-05	5.000000e+00	-5.905609e+00	0.000000e+00	6.330879e+00	0.000000e+00	-5.839928e+00	5.000000e+00
8.945729322156760e-05	5.000000e+00	-5.905610e+00	0.000000e+00	6.332362e+00	0.000000e+00	-5.846741e+00	5.000000e+00
8.958475761481600e-05	5.000000e+00	-5.905610e+00	0.000000e+00	6.334055e+00	0.000000e+00	-5.853627e+00	5.000000e+00
8.976107121350322e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.336397e+00	0.000000e+00	-5.862254e+00	5.000000e+00
8.987607121350347e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.337923e+00	0.000000e+00	-5.866960e+00	5.000000e+00
8.993699999999985e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.338731e+00	0.000000e+00	-5.869241e+00	5.000000e+00
8.997127883211989e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339186e+00	0.000000e+00	-5.870464e+00	5.000000e+00
8.998710930658478e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339396e+00	0.000000e+00	-5.871016e+00	5.000000e+00
8.999899999999999e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339554e+00	0.000000e+00	-5.871424e+00	5.000000e+00
9.000099999999999e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339580e+00	0.000000e+00	-5.871492e+00	5.000000e+00
9.000129999999999e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339584e+00	0.000000e+00	-5.871502e+00	3.500000e+00
9.000160000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339588e+00	0.000000e+00	-5.871513e+00	2.000000e+00
9.000200000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339593e+00	0.000000e+00	-5.871526e+00	0.000000e+00
9.000204000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339594e+00	0.000000e+00	-5.871528e+00	0.000000e+00
9.000212000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339595e+00	0.000000e+00	-5.871531e+00	0.000000e+00
9.000260000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339602e+00	0.000000e+00	-5.871546e+00	0.000000e+00
9.000324000000000e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339610e+00	0.000000e+00	-5.871566e+00	0.000000e+00
9.000708000000001e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339661e+00	0.000000e+00	-5.871668e+00	0.000000e+00
9.001220000000002e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339729e+00	0.000000e+00	-5.871767e+00	0.000000e+00
9.002244000000004e-05	5.000000e+00	-5.905611e+00	0.000000e+00	6.339865e+00	0.000000e+00	-5.871891e+00	0.000000e+00
9.004292000000009e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.340136e+00	0.000000e+00	-5.871998e+00	0.000000e+00
9.008388000000018e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.340679e+00	0.000000e+00	-5.872052e+00	0.000000e+00
9.016580000000036e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.341765e+00	0.000000e+00	-5.872062e+00	0.000000e+00
9.032964000000072e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.343935e+00	0.000000e+00	-5.872061e+00	0.000000e+00
9.065732000000144e-05	5.000000e+00	-5.905612e+00	0.000000e+00	6.348270e+00	0.000000e+00	-5.872061e+00	0.000000e+00
9.131268000000288e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.356919e+00	0.000000e+00	-5.872061e+00	0.000000e+00
9.262340000000574e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.374142e+00	0.000000e+00	-5.872061e+00	0.000000e+00
9.457652500000575e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.399649e+00	0.000000e+00	-5.872061e+00	0.000000e+00
9.652965000000575e-05	5.000000e+00	-5.905613e+00	0.000000e+00	6.424962e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.080508750000000e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.569850e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.081108750000001e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.570584e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.090778750000023e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.582373e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.095828750000034e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.588506e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.097088750000036e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.590034e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.098398750000039e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.591621e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.098518750000040e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.591766e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.099689999999999e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.593185e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.099960000000000e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.593512e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100000000000000e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.593560e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100010000000000e-04	5.000000e+00	-5.905614e+00	0.000000e+00	6.593572e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100011000000000e-04	4.500000e+00	-5.905614e+00	0.000000e+00	6.593573e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100013000000000e-04	3.500000e+00	-5.905614e+00	0.000000e+00	6.593575e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100016000000000e-04	2.000000e+00	-5.905614e+00	0.000000e+00	6.593579e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100020000000000e-04	2.291767e-11	-5.905614e+00	0.000000e+00	6.593584e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100020400000000e-04	7.639223e-12	-5.905614e+00	0.000000e+00	6.593585e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100021200000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593585e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100022800000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593587e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100026000000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593591e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100032400000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593599e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100045200000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593615e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.100070800000000e-04	0.000000e+00	-5.905614e+00	0.000000e+00	6.593646e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.165296500000058e-04	0.000000e+00	-5.905611e+00	0.000000e+00	6.671178e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.180478750000000e-04	0.000000e+00	-5.905610e+00	0.000000e+00	6.688887e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.180618750000000e-04	0.000000e+00	-5.905610e+00	0.000000e+00	6.689049e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.191008750000023e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.701045e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.197078750000037e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.708020e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.198368750000039e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.709499e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.198428750000040e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.709568e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199359999999999e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.710635e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199429999999999e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.710715e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199679999999999e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711001e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199700000000000e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711024e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199840000000000e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711185e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199950000000000e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711310e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.199990000000000e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711356e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200000000000000e-04	0.000000e+00	-5.905609e+00	0.000000e+00	6.711368e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200001000000000e-04	0.000000e+00	-5.905608e+00	5.000000e-01	6.711369e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200003000000000e-04	0.000000e+00	-5.905601e+00	1.500000e+00	6.711371e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200006000000000e-04	0.000000e+00	-5.905566e+00	3.000000e+00	6.711375e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200010000000000e-04	0.000000e+00	-5.905490e+00	5.000000e+00	6.711379e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200010400000000e-04	0.000000e+00	-5.905478e+00	5.000000e+00	6.711380e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200011200000000e-04	0.000000e+00	-5.905452e+00	5.000000e+00	6.711380e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200012800000000e-04	0.000000e+00	-5.905391e+00	5.000000e+00	6.711382e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200016000000000e-04	0.000000e+00	-5.905237e+00	5.000000e+00	6.711386e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200022400000000e-04	0.000000e+00	-5.904802e+00	5.000000e+00	6.711393e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200035200000000e-04	0.000000e+00	-5.903466e+00	5.000000e+00	6.711408e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200060800000000e-04	0.000000e+00	-5.899172e+00	5.000000e+00	6.711437e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200112000000000e-04	0.000000e+00	-5.885623e+00	5.000000e+00	6.711496e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200214400000001e-04	0.000000e+00	-5.846281e+00	5.000000e+00	6.711613e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200419200000001e-04	0.000000e+00	-5.746389e+00	5.000000e+00	6.711848e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.200828800000002e-04	0.000000e+00	-5.527926e+00	5.000000e+00	6.712317e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.201648000000004e-04	0.000000e+00	-5.104634e+00	5.000000e+00	6.713253e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.203072661143372e-04	0.000000e+00	-4.455314e+00	5.000000e+00	6.714882e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.205921983430110e-04	0.000000e+00	-3.421028e+00	5.000000e+00	6.718134e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.210834827509534e-04	0.000000e+00	-2.142903e+00	5.000000e+00	6.723730e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.216135957087618e-04	0.000000e+00	-1.247563e+00	5.000000e+00	6.729752e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.220993961672912e-04	0.000000e+00	-7.523667e-01	5.000000e+00	6.735254e+00	0.000000e+00	-5.872061e+00	0.000000e+00
1.225577062923338e-04	0.000000e+00	-4.699830e-01	5.000000e+00	6.740429e+00	0.000000e+00	-5.872060e+00	0.000000e+00
1.230183610500816e-04	0.000000e+00	-2.944069e-01	5.000000e+00	6.745616e+00	0.000000e+00	-5.872060e+00	0.000000e+00
1.234896313907863e-04	0.000000e+00	-1.823699e-01	5.000000e+00	6.750908e+00	0.000000e+00	-5.872060e+00	0.000000e+00
1.239581750792597e-04	0.000000e+00	-1.131459e-01	5.000000e+00	6.756154e+00	0.000000e+00	-5.872060e+00	0.000000e+00
1.244317098012439e-04	0.000000e+00	-6.700196e-02	5.000000e+00	6.761443e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.245398325179483e-04	0.000000e+00	-5.951867e-02	5.000000e+00	6.762648e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.247630779513571e-04	0.000000e+00	-4.729776e-02	5.000000e+00	6.765133e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.249140779513554e-04	0.000000e+00	-4.068451e-02	5.000000e+00	6.766812e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.249490779513550e-04	0.000000e+00	-3.928016e-02	5.000000e+00	6.767201e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.249840779513546e-04	0.000000e+00	-3.792935e-02	5.000000e+00	6.767590e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.249970000000001e-04	0.000000e+00	-3.744208e-02	5.000000e+00	6.767734e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.249974677081265e-04	0.000000e+00	-3.742457e-02	5.000000e+00	6.767739e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250000000000000e-04	0.000000e+00	-3.732992e-02	5.000000e+00	6.767767e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250010000000000e-04	0.000000e+00	-3.729261e-02	5.000000e+00	6.767778e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250011000000000e-04	0.000000e+00	-3.728888e-02	4.500000e+00	6.767779e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250013000000000e-04	0.000000e+00	-3.728142e-02	3.500000e+00	6.767781e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250016000000000e-04	0.000000e+00	-3.727026e-02	2.000000e+00	6.767785e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250020000000000e-04	0.000000e+00	-3.725543e-02	4.409362e-11	6.767789e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250021200000000e-04	0.000000e+00	-3.725103e-02	0.000000e+00	6.767790e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250026000000000e-04	0.000000e+00	-3.723387e-02	0.000000e+00	6.767796e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250032400000000e-04	0.000000e+00	-3.721195e-02	0.000000e+00	6.767803e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250070800000000e-04	0.000000e+00	-3.710037e-02	0.000000e+00	6.767846e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250122000000000e-04	0.000000e+00	-3.699165e-02	0.000000e+00	6.767902e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250224400000001e-04	0.000000e+00	-3.685689e-02	0.000000e+00	6.768016e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250429200000001e-04	0.000000e+00	-3.673876e-02	0.000000e+00	6.768244e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.250838800000002e-04	0.000000e+00	-3.667932e-02	0.000000e+00	6.768698e+00	0.000000e+00	-5.872059e+00	0.000000e+00
1.285475233992646e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.806724e+00	0.000000e+00	-5.872057e+00	0.000000e+00
1.296072512235319e-04	0.000000e+00	-3.666986e-02	0.000000e+00	6.818193e+00	0.000000e+00	-5.872056e+00	0.000000e+00
1.299839999999998e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822249e+00	0.000000e+00	-5.872056e+00	0.000000e+00
1.299970978830450e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822391e+00	0.000000e+00	-5.872056e+00	0.000000e+00
1.299981957660900e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822402e+00	0.000000e+00	-5.872056e+00	0.000000e+00
1.300000000000000e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822422e+00	0.000000e+00	-5.872056e+00	0.000000e+00
1.300000783064360e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822423e+00	3.915322e-01	-5.872056e+00	0.000000e+00
1.300002349193080e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822424e+00	1.174597e+00	-5.872056e+00	0.000000e+00
1.300002917793588e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822425e+00	1.458897e+00	-5.872056e+00	0.000000e+00
1.300003464582025e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822425e+00	1.732291e+00	-5.872056e+00	0.000000e+00
1.300004443534781e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822426e+00	2.221767e+00	-5.872056e+00	0.000000e+00
1.300005449836742e-04	0.000000e+00	-3.666972e-02	0.000000e+00	6.822427e+00	2.724918e+00	-5.872056e+00	0.000000e+00
